GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US13155,13155,ZCTA5 13155,745,131
8600000US13156,13156,ZCTA5 13156,2137,398
8600000US13157,13157,ZCTA5 13157,834,226
8600000US13158,13158,ZCTA5 13158,1954,179
8600000US13159,13159,ZCTA5 13159,5426,372
8600000US13160,13160,ZCTA5 13160,2080,303
8600000US13162,13162,ZCTA5 13162,434,168
8600000US13163,13163,ZCTA5 13163,256,83
8600000US13164,13164,ZCTA5 13164,2499,420
8600000US13165,13165,ZCTA5 13165,10495,374
8600000US13166,13166,ZCTA5 13166,5503,285
8600000US13167,13167,ZCTA5 13167,3441,214
8600000US13202,13202,ZCTA5 13202,5385,772
8600000US13203,13203,ZCTA5 13203,15873,821
8600000US13204,13204,ZCTA5 13204,20295,1044
8600000US13205,13205,ZCTA5 13205,18349,1012
8600000US13206,13206,ZCTA5 13206,15633,739
8600000US13207,13207,ZCTA5 13207,13661,741
8600000US13208,13208,ZCTA5 13208,22812,1128
8600000US13209,13209,ZCTA5 13209,13714,557
8600000US13210,13210,ZCTA5 13210,28618,1044
8600000US13211,13211,ZCTA5 13211,6641,400
8600000US13212,13212,ZCTA5 13212,20575,638
8600000US13214,13214,ZCTA5 13214,8009,664
8600000US13215,13215,ZCTA5 13215,15433,530
8600000US13219,13219,ZCTA5 13219,15100,641
8600000US13224,13224,ZCTA5 13224,9443,731
8600000US13290,13290,ZCTA5 13290,0,89
8600000US13301,13301,ZCTA5 13301,159,125
8600000US13302,13302,ZCTA5 13302,1526,167
8600000US13303,13303,ZCTA5 13303,997,151
8600000US13304,13304,ZCTA5 13304,1388,291
8600000US13305,13305,ZCTA5 13305,232,100
8600000US13308,13308,ZCTA5 13308,3764,407
8600000US13309,13309,ZCTA5 13309,6197,307
8600000US13310,13310,ZCTA5 13310,795,297
8600000US13312,13312,ZCTA5 13312,334,84
8600000US13313,13313,ZCTA5 13313,615,109
8600000US13314,13314,ZCTA5 13314,456,142
8600000US13315,13315,ZCTA5 13315,1662,222
8600000US13316,13316,ZCTA5 13316,6708,473
8600000US13317,13317,ZCTA5 13317,3795,174
8600000US13318,13318,ZCTA5 13318,1180,176
8600000US13319,13319,ZCTA5 13319,1079,383
8600000US13320,13320,ZCTA5 13320,2088,224
8600000US13321,13321,ZCTA5 13321,1122,453
8600000US13322,13322,ZCTA5 13322,1242,227
8600000US13323,13323,ZCTA5 13323,11260,375
8600000US13324,13324,ZCTA5 13324,2368,229
8600000US13325,13325,ZCTA5 13325,921,172
8600000US13326,13326,ZCTA5 13326,5647,398
8600000US13327,13327,ZCTA5 13327,2097,235
8600000US13328,13328,ZCTA5 13328,1175,192
8600000US13329,13329,ZCTA5 13329,3965,288
8600000US13331,13331,ZCTA5 13331,253,152
8600000US13332,13332,ZCTA5 13332,2765,414
8600000US13333,13333,ZCTA5 13333,43,30
8600000US13334,13334,ZCTA5 13334,1312,322
8600000US13335,13335,ZCTA5 13335,1704,184
8600000US13337,13337,ZCTA5 13337,613,173
8600000US13338,13338,ZCTA5 13338,1143,167
8600000US13339,13339,ZCTA5 13339,7137,306
8600000US13340,13340,ZCTA5 13340,7966,423
8600000US13341,13341,ZCTA5 13341,113,63
8600000US13342,13342,ZCTA5 13342,226,88
8600000US13343,13343,ZCTA5 13343,1472,205
8600000US13345,13345,ZCTA5 13345,198,76
8600000US13346,13346,ZCTA5 13346,6683,462
8600000US13348,13348,ZCTA5 13348,1169,190
8600000US13350,13350,ZCTA5 13350,10078,89
8600000US13352,13352,ZCTA5 13352,171,234
8600000US13353,13353,ZCTA5 13353,50,37
8600000US13354,13354,ZCTA5 13354,3291,377
8600000US13355,13355,ZCTA5 13355,784,274
8600000US13357,13357,ZCTA5 13357,11238,331
8600000US13360,13360,ZCTA5 13360,517,106
8600000US13361,13361,ZCTA5 13361,983,167
8600000US13362,13362,ZCTA5 13362,132,125
8600000US13363,13363,ZCTA5 13363,2795,312
8600000US13364,13364,ZCTA5 13364,348,136
8600000US13365,13365,ZCTA5 13365,8706,325
8600000US13367,13367,ZCTA5 13367,8415,341
8600000US13368,13368,ZCTA5 13368,1306,178
8600000US13402,13402,ZCTA5 13402,1606,222
8600000US13403,13403,ZCTA5 13403,7691,387
8600000US13404,13404,ZCTA5 13404,231,97
8600000US13406,13406,ZCTA5 13406,860,160
8600000US13407,13407,ZCTA5 13407,5479,241
8600000US13408,13408,ZCTA5 13408,3537,446
8600000US13409,13409,ZCTA5 13409,2978,417
8600000US13410,13410,ZCTA5 13410,257,80
8600000US13411,13411,ZCTA5 13411,3774,371
8600000US13413,13413,ZCTA5 13413,16095,615
8600000US13415,13415,ZCTA5 13415,63,27
8600000US13416,13416,ZCTA5 13416,2107,210
8600000US13417,13417,ZCTA5 13417,3412,317
8600000US13418,13418,ZCTA5 13418,343,108
8600000US13420,13420,ZCTA5 13420,1029,262
8600000US13421,13421,ZCTA5 13421,14283,470
8600000US13424,13424,ZCTA5 13424,2685,345
8600000US13425,13425,ZCTA5 13425,2234,256
8600000US13428,13428,ZCTA5 13428,1391,222
8600000US13431,13431,ZCTA5 13431,2068,288
8600000US13433,13433,ZCTA5 13433,1797,253
8600000US13435,13435,ZCTA5 13435,238,87
8600000US13436,13436,ZCTA5 13436,106,39
8600000US13437,13437,ZCTA5 13437,506,97
8600000US13438,13438,ZCTA5 13438,4136,375
8600000US13439,13439,ZCTA5 13439,3729,343
8600000US13440,13440,ZCTA5 13440,42538,644
8600000US13441,13441,ZCTA5 13441,35,45
8600000US13450,13450,ZCTA5 13450,142,68
8600000US13452,13452,ZCTA5 13452,4697,191
8600000US13454,13454,ZCTA5 13454,648,143
8600000US13456,13456,ZCTA5 13456,3935,331
8600000US13459,13459,ZCTA5 13459,2167,238
8600000US13460,13460,ZCTA5 13460,4236,176
8600000US13461,13461,ZCTA5 13461,3120,66
8600000US13464,13464,ZCTA5 13464,1077,170
8600000US13468,13468,ZCTA5 13468,524,124
8600000US13469,13469,ZCTA5 13469,611,284
8600000US13470,13470,ZCTA5 13470,620,124
8600000US13471,13471,ZCTA5 13471,3466,315
8600000US13472,13472,ZCTA5 13472,276,164
8600000US13473,13473,ZCTA5 13473,678,144
8600000US13475,13475,ZCTA5 13475,3,5
8600000US13476,13476,ZCTA5 13476,2914,435
8600000US13477,13477,ZCTA5 13477,1776,375
8600000US13478,13478,ZCTA5 13478,2776,439
8600000US13480,13480,ZCTA5 13480,3572,242
8600000US13483,13483,ZCTA5 13483,220,100
8600000US13484,13484,ZCTA5 13484,217,190
8600000US13485,13485,ZCTA5 13485,856,163
8600000US13486,13486,ZCTA5 13486,625,112
8600000US13488,13488,ZCTA5 13488,173,102
8600000US13489,13489,ZCTA5 13489,505,134
8600000US13490,13490,ZCTA5 13490,1485,383
8600000US13491,13491,ZCTA5 13491,3527,302
8600000US13492,13492,ZCTA5 13492,11381,383
8600000US13493,13493,ZCTA5 13493,2189,254
8600000US13494,13494,ZCTA5 13494,348,120
8600000US13495,13495,ZCTA5 13495,2193,222
8600000US13501,13501,ZCTA5 13501,37228,915
8600000US13502,13502,ZCTA5 13502,34192,951
8600000US13601,13601,ZCTA5 13601,38257,517
8600000US13602,13602,ZCTA5 13602,2942,740
8600000US13603,13603,ZCTA5 13603,9854,654
8600000US13605,13605,ZCTA5 13605,4744,506
8600000US13606,13606,ZCTA5 13606,2812,372
8600000US13607,13607,ZCTA5 13607,1860,311
8600000US13608,13608,ZCTA5 13608,1601,176
8600000US13612,13612,ZCTA5 13612,2901,273
8600000US13613,13613,ZCTA5 13613,2587,150
8600000US13614,13614,ZCTA5 13614,310,124
8600000US13615,13615,ZCTA5 13615,1151,243
8600000US13616,13616,ZCTA5 13616,1937,368
8600000US13617,13617,ZCTA5 13617,11186,435
8600000US13618,13618,ZCTA5 13618,1717,168
8600000US13619,13619,ZCTA5 13619,11263,443
8600000US13620,13620,ZCTA5 13620,2201,343
8600000US13621,13621,ZCTA5 13621,724,217
8600000US13622,13622,ZCTA5 13622,2679,461
8600000US13623,13623,ZCTA5 13623,107,74
8600000US13624,13624,ZCTA5 13624,5693,455
8600000US13625,13625,ZCTA5 13625,1883,205
8600000US13626,13626,ZCTA5 13626,1845,256
8600000US13628,13628,ZCTA5 13628,272,112
8600000US13630,13630,ZCTA5 13630,1510,272
8600000US13633,13633,ZCTA5 13633,375,113
8600000US13634,13634,ZCTA5 13634,4108,433
8600000US13635,13635,ZCTA5 13635,848,134
8600000US13636,13636,ZCTA5 13636,292,97
8600000US13637,13637,ZCTA5 13637,4194,483
8600000US13638,13638,ZCTA5 13638,411,192
8600000US13639,13639,ZCTA5 13639,223,92
8600000US13640,13640,ZCTA5 13640,188,102
8600000US13641,13641,ZCTA5 13641,79,55
8600000US13642,13642,ZCTA5 13642,10231,327
8600000US13643,13643,ZCTA5 13643,85,124
8600000US13646,13646,ZCTA5 13646,2978,448
8600000US13647,13647,ZCTA5 13647,30,18
8600000US13648,13648,ZCTA5 13648,2619,226
8600000US13650,13650,ZCTA5 13650,1246,256
8600000US13651,13651,ZCTA5 13651,243,88
8600000US13652,13652,ZCTA5 13652,1476,203
8600000US13654,13654,ZCTA5 13654,2256,425
8600000US13655,13655,ZCTA5 13655,3356,130
8600000US13656,13656,ZCTA5 13656,2734,371
8600000US13658,13658,ZCTA5 13658,2026,288
8600000US13659,13659,ZCTA5 13659,523,111
8600000US13660,13660,ZCTA5 13660,2303,346
8600000US13661,13661,ZCTA5 13661,1891,371
8600000US13662,13662,ZCTA5 13662,16513,336
8600000US13664,13664,ZCTA5 13664,580,116
8600000US13665,13665,ZCTA5 13665,1344,380
8600000US13666,13666,ZCTA5 13666,412,126
8600000US13667,13667,ZCTA5 13667,3249,340
8600000US13668,13668,ZCTA5 13668,3367,570
8600000US13669,13669,ZCTA5 13669,17287,591
8600000US13670,13670,ZCTA5 13670,488,98
8600000US13672,13672,ZCTA5 13672,595,152
8600000US13673,13673,ZCTA5 13673,2418,395
8600000US13674,13674,ZCTA5 13674,182,126
8600000US13675,13675,ZCTA5 13675,44,68
8600000US13676,13676,ZCTA5 13676,16200,547
8600000US13677,13677,ZCTA5 13677,188,210
8600000US13678,13678,ZCTA5 13678,248,180
8600000US13679,13679,ZCTA5 13679,1757,367
8600000US13680,13680,ZCTA5 13680,1080,269
8600000US13681,13681,ZCTA5 13681,769,153
8600000US13682,13682,ZCTA5 13682,716,126
8600000US13684,13684,ZCTA5 13684,987,127
8600000US13685,13685,ZCTA5 13685,2261,286
8600000US13687,13687,ZCTA5 13687,548,142
8600000US13690,13690,ZCTA5 13690,946,128
8600000US13691,13691,ZCTA5 13691,3058,227
8600000US13692,13692,ZCTA5 13692,107,79
8600000US13693,13693,ZCTA5 13693,572,193
8600000US13694,13694,ZCTA5 13694,1305,185
8600000US13695,13695,ZCTA5 13695,75,42
8600000US13696,13696,ZCTA5 13696,41,66
8600000US13697,13697,ZCTA5 13697,2267,456
8600000US13730,13730,ZCTA5 13730,3102,332
8600000US13731,13731,ZCTA5 13731,926,153
8600000US13732,13732,ZCTA5 13732,8365,273
8600000US13733,13733,ZCTA5 13733,5369,353
8600000US13734,13734,ZCTA5 13734,2417,520
8600000US13736,13736,ZCTA5 13736,2445,240
8600000US13739,13739,ZCTA5 13739,969,189
8600000US13740,13740,ZCTA5 13740,474,146
8600000US13743,13743,ZCTA5 13743,3742,289
8600000US13744,13744,ZCTA5 13744,1372,305
8600000US13746,13746,ZCTA5 13746,2307,361
8600000US13748,13748,ZCTA5 13748,3832,399
8600000US13750,13750,ZCTA5 13750,872,179
8600000US13751,13751,ZCTA5 13751,147,81
8600000US13752,13752,ZCTA5 13752,796,225
8600000US13753,13753,ZCTA5 13753,5809,231
8600000US13754,13754,ZCTA5 13754,3854,306
8600000US13755,13755,ZCTA5 13755,1580,244
8600000US13756,13756,ZCTA5 13756,580,196
8600000US13757,13757,ZCTA5 13757,1111,211
8600000US13760,13760,ZCTA5 13760,44383,644
8600000US13774,13774,ZCTA5 13774,72,84
8600000US13775,13775,ZCTA5 13775,1710,361
8600000US13776,13776,ZCTA5 13776,545,120
8600000US13777,13777,ZCTA5 13777,664,226
8600000US13778,13778,ZCTA5 13778,5872,313
8600000US13780,13780,ZCTA5 13780,1036,266
8600000US13782,13782,ZCTA5 13782,611,115
8600000US13783,13783,ZCTA5 13783,2282,316
8600000US13784,13784,ZCTA5 13784,131,63
8600000US13786,13786,ZCTA5 13786,413,151
8600000US13787,13787,ZCTA5 13787,3847,469
8600000US13788,13788,ZCTA5 13788,959,228
8600000US13790,13790,ZCTA5 13790,18887,595
8600000US13794,13794,ZCTA5 13794,109,81
8600000US13795,13795,ZCTA5 13795,3826,438
8600000US13796,13796,ZCTA5 13796,1244,213
8600000US13797,13797,ZCTA5 13797,2118,275
8600000US13801,13801,ZCTA5 13801,1443,189
8600000US13802,13802,ZCTA5 13802,629,239
8600000US13803,13803,ZCTA5 13803,3917,355
8600000US13804,13804,ZCTA5 13804,379,140
8600000US13806,13806,ZCTA5 13806,162,92
8600000US13807,13807,ZCTA5 13807,1190,206
8600000US13808,13808,ZCTA5 13808,1531,169
8600000US13809,13809,ZCTA5 13809,1567,315
8600000US13810,13810,ZCTA5 13810,1261,252
8600000US13811,13811,ZCTA5 13811,4315,202
8600000US13812,13812,ZCTA5 13812,2332,92
8600000US13813,13813,ZCTA5 13813,956,388
8600000US13815,13815,ZCTA5 13815,14306,322
8600000US13820,13820,ZCTA5 13820,22869,472
8600000US13825,13825,ZCTA5 13825,3452,143
8600000US13826,13826,ZCTA5 13826,0,89
8600000US13827,13827,ZCTA5 13827,11595,652
8600000US13830,13830,ZCTA5 13830,4809,263
8600000US13832,13832,ZCTA5 13832,736,177
8600000US13833,13833,ZCTA5 13833,4187,356
8600000US13834,13834,ZCTA5 13834,40,47
8600000US13835,13835,ZCTA5 13835,1614,272
8600000US13838,13838,ZCTA5 13838,4016,501
8600000US13839,13839,ZCTA5 13839,1649,484
8600000US13841,13841,ZCTA5 13841,523,136
8600000US13842,13842,ZCTA5 13842,610,196
8600000US13843,13843,ZCTA5 13843,1578,248
8600000US13844,13844,ZCTA5 13844,800,204
8600000US13845,13845,ZCTA5 13845,87,136
8600000US13846,13846,ZCTA5 13846,294,141
8600000US13847,13847,ZCTA5 13847,127,70
8600000US13849,13849,ZCTA5 13849,4727,489
8600000US13850,13850,ZCTA5 13850,21810,604
8600000US13856,13856,ZCTA5 13856,6565,251
8600000US13859,13859,ZCTA5 13859,305,270
8600000US13860,13860,ZCTA5 13860,101,76
8600000US13861,13861,ZCTA5 13861,422,217
8600000US13862,13862,ZCTA5 13862,4313,302
8600000US13863,13863,ZCTA5 13863,663,157
8600000US13864,13864,ZCTA5 13864,1131,326
8600000US13865,13865,ZCTA5 13865,6381,299
8600000US13901,13901,ZCTA5 13901,19165,751
8600000US13902,13902,ZCTA5 13902,6212,603
8600000US13903,13903,ZCTA5 13903,19769,628
8600000US13904,13904,ZCTA5 13904,9427,634
8600000US13905,13905,ZCTA5 13905,27783,1025
8600000US14001,14001,ZCTA5 14001,9830,546
8600000US14004,14004,ZCTA5 14004,12202,466
8600000US14005,14005,ZCTA5 14005,2196,196
8600000US14006,14006,ZCTA5 14006,9375,489
8600000US14008,14008,ZCTA5 14008,1234,257
8600000US14009,14009,ZCTA5 14009,5534,286
8600000US14011,14011,ZCTA5 14011,10118,280
8600000US14012,14012,ZCTA5 14012,2392,176
8600000US14013,14013,ZCTA5 14013,1711,195
8600000US14020,14020,ZCTA5 14020,23492,356
8600000US14024,14024,ZCTA5 14024,1741,226
8600000US14025,14025,ZCTA5 14025,3238,375
8600000US14026,14026,ZCTA5 14026,623,186
8600000US14028,14028,ZCTA5 14028,1329,292
8600000US14030,14030,ZCTA5 14030,1646,302
8600000US14031,14031,ZCTA5 14031,9184,653
8600000US14032,14032,ZCTA5 14032,7256,406
8600000US14033,14033,ZCTA5 14033,2324,346
8600000US14034,14034,ZCTA5 14034,2895,360
8600000US14035,14035,ZCTA5 14035,212,187
8600000US14036,14036,ZCTA5 14036,5196,288
8600000US14037,14037,ZCTA5 14037,1043,221
8600000US14039,14039,ZCTA5 14039,138,86
8600000US14040,14040,ZCTA5 14040,2124,234
8600000US14041,14041,ZCTA5 14041,330,150
8600000US14042,14042,ZCTA5 14042,4021,359
8600000US14043,14043,ZCTA5 14043,24413,662
8600000US14047,14047,ZCTA5 14047,7050,480
8600000US14048,14048,ZCTA5 14048,15145,310
8600000US14051,14051,ZCTA5 14051,19776,946
8600000US14052,14052,ZCTA5 14052,17585,713
8600000US14054,14054,ZCTA5 14054,1291,211
8600000US14055,14055,ZCTA5 14055,1600,211
8600000US14057,14057,ZCTA5 14057,8018,249
8600000US14058,14058,ZCTA5 14058,2361,269
8600000US14059,14059,ZCTA5 14059,8697,444
8600000US14060,14060,ZCTA5 14060,581,147
8600000US14061,14061,ZCTA5 14061,284,75
8600000US14062,14062,ZCTA5 14062,3258,281
8600000US14063,14063,ZCTA5 14063,14675,263
8600000US14065,14065,ZCTA5 14065,1837,309
8600000US14066,14066,ZCTA5 14066,1334,235
8600000US14067,14067,ZCTA5 14067,4746,388
8600000US14068,14068,ZCTA5 14068,7208,643
8600000US14069,14069,ZCTA5 14069,661,161
8600000US14070,14070,ZCTA5 14070,6837,543
8600000US14072,14072,ZCTA5 14072,20120,31
8600000US14075,14075,ZCTA5 14075,42282,729
8600000US14080,14080,ZCTA5 14080,4417,187
8600000US14081,14081,ZCTA5 14081,3045,325
8600000US14082,14082,ZCTA5 14082,415,95
8600000US14085,14085,ZCTA5 14085,6753,478
8600000US14086,14086,ZCTA5 14086,31152,496
8600000US14091,14091,ZCTA5 14091,1372,256
8600000US14092,14092,ZCTA5 14092,11205,544
8600000US14094,14094,ZCTA5 14094,50472,733
8600000US14098,14098,ZCTA5 14098,3134,225
8600000US14101,14101,ZCTA5 14101,2251,293
8600000US14102,14102,ZCTA5 14102,1611,280
8600000US14103,14103,ZCTA5 14103,11054,312
8600000US14105,14105,ZCTA5 14105,4678,411
8600000US14108,14108,ZCTA5 14108,6015,543
8600000US14109,14109,ZCTA5 14109,857,631
8600000US14111,14111,ZCTA5 14111,3153,283
8600000US14112,14112,ZCTA5 14112,12,20
8600000US14113,14113,ZCTA5 14113,617,159
8600000US14120,14120,ZCTA5 14120,44446,645
8600000US14125,14125,ZCTA5 14125,3853,133
8600000US14126,14126,ZCTA5 14126,793,278
8600000US14127,14127,ZCTA5 14127,29586,492
8600000US14129,14129,ZCTA5 14129,1675,231
8600000US14130,14130,ZCTA5 14130,282,99
8600000US14131,14131,ZCTA5 14131,4989,537
8600000US14132,14132,ZCTA5 14132,6567,596
8600000US14134,14134,ZCTA5 14134,89,81
8600000US14135,14135,ZCTA5 14135,137,85
8600000US14136,14136,ZCTA5 14136,5073,311
8600000US14138,14138,ZCTA5 14138,2057,234
8600000US14139,14139,ZCTA5 14139,1891,316
8600000US14141,14141,ZCTA5 14141,7863,261
8600000US14143,14143,ZCTA5 14143,1037,162
8600000US14145,14145,ZCTA5 14145,1429,217
8600000US14150,14150,ZCTA5 14150,42027,587
8600000US14167,14167,ZCTA5 14167,1599,189
8600000US14168,14168,ZCTA5 14168,92,83
8600000US14169,14169,ZCTA5 14169,389,169
8600000US14170,14170,ZCTA5 14170,2621,394
8600000US14171,14171,ZCTA5 14171,1869,251
8600000US14172,14172,ZCTA5 14172,3206,330
8600000US14173,14173,ZCTA5 14173,312,169
8600000US14174,14174,ZCTA5 14174,5542,496
8600000US14201,14201,ZCTA5 14201,12975,936
8600000US14202,14202,ZCTA5 14202,3616,453
8600000US14203,14203,ZCTA5 14203,1180,241
8600000US14204,14204,ZCTA5 14204,9840,772
8600000US14206,14206,ZCTA5 14206,22247,1180
8600000US14207,14207,ZCTA5 14207,23017,1065
8600000US14208,14208,ZCTA5 14208,11626,997
8600000US14209,14209,ZCTA5 14209,8119,668
8600000US14210,14210,ZCTA5 14210,13734,973
8600000US14211,14211,ZCTA5 14211,22707,1207
8600000US14212,14212,ZCTA5 14212,10949,933
8600000US14213,14213,ZCTA5 14213,22371,1308
8600000US14214,14214,ZCTA5 14214,19594,1308
8600000US14215,14215,ZCTA5 14215,41032,1588
8600000US14216,14216,ZCTA5 14216,23199,1122
8600000US14217,14217,ZCTA5 14217,23371,516
8600000US14218,14218,ZCTA5 14218,18922,314
8600000US14219,14219,ZCTA5 14219,11255,523
8600000US14220,14220,ZCTA5 14220,24666,924
8600000US14221,14221,ZCTA5 14221,53402,1203
8600000US14222,14222,ZCTA5 14222,15077,939
8600000US14223,14223,ZCTA5 14223,22782,673
8600000US14224,14224,ZCTA5 14224,39937,550
8600000US14225,14225,ZCTA5 14225,32942,689
8600000US14226,14226,ZCTA5 14226,29884,953
8600000US14227,14227,ZCTA5 14227,22957,771
8600000US14228,14228,ZCTA5 14228,19873,876
8600000US14261,14261,ZCTA5 14261,5534,922
8600000US14301,14301,ZCTA5 14301,12468,855
8600000US14302,14302,ZCTA5 14302,97,49
8600000US14303,14303,ZCTA5 14303,5818,609
8600000US14304,14304,ZCTA5 14304,30309,821
8600000US14305,14305,ZCTA5 14305,18196,743
8600000US14411,14411,ZCTA5 14411,14345,402
8600000US14414,14414,ZCTA5 14414,7125,173
8600000US14415,14415,ZCTA5 14415,115,106
8600000US14416,14416,ZCTA5 14416,3583,138
8600000US14418,14418,ZCTA5 14418,1085,239
8600000US14420,14420,ZCTA5 14420,20380,242
8600000US14422,14422,ZCTA5 14422,2444,338
8600000US14423,14423,ZCTA5 14423,4842,230
8600000US14424,14424,ZCTA5 14424,26110,472
8600000US14425,14425,ZCTA5 14425,10416,273
8600000US14427,14427,ZCTA5 14427,2237,221
8600000US14428,14428,ZCTA5 14428,8469,455
8600000US14432,14432,ZCTA5 14432,5614,525
8600000US14433,14433,ZCTA5 14433,4428,336
8600000US14435,14435,ZCTA5 14435,2937,306
8600000US14437,14437,ZCTA5 14437,11516,345
8600000US14441,14441,ZCTA5 14441,259,107
8600000US14445,14445,ZCTA5 14445,8054,331
8600000US14450,14450,ZCTA5 14450,41156,712
8600000US14454,14454,ZCTA5 14454,10880,149
8600000US14456,14456,ZCTA5 14456,20591,565
8600000US14462,14462,ZCTA5 14462,623,151
8600000US14464,14464,ZCTA5 14464,7111,365
8600000US14466,14466,ZCTA5 14466,1495,283
8600000US14467,14467,ZCTA5 14467,9568,632
8600000US14468,14468,ZCTA5 14468,17656,688
8600000US14469,14469,ZCTA5 14469,6026,335
8600000US14470,14470,ZCTA5 14470,8019,289
8600000US14471,14471,ZCTA5 14471,2690,306
8600000US14472,14472,ZCTA5 14472,8446,479
8600000US14475,14475,ZCTA5 14475,254,103
8600000US14476,14476,ZCTA5 14476,2298,222
8600000US14477,14477,ZCTA5 14477,1918,340
8600000US14478,14478,ZCTA5 14478,1335,260
8600000US14479,14479,ZCTA5 14479,424,307
8600000US14480,14480,ZCTA5 14480,1013,398
8600000US14481,14481,ZCTA5 14481,1879,217
8600000US14482,14482,ZCTA5 14482,8276,199
8600000US14485,14485,ZCTA5 14485,4412,324
8600000US14486,14486,ZCTA5 14486,213,105
8600000US14487,14487,ZCTA5 14487,6149,446
8600000US14489,14489,ZCTA5 14489,7264,344
8600000US14502,14502,ZCTA5 14502,10631,484
8600000US14504,14504,ZCTA5 14504,1555,208
8600000US14505,14505,ZCTA5 14505,5280,332
8600000US14506,14506,ZCTA5 14506,1453,330
8600000US14507,14507,ZCTA5 14507,1273,158
8600000US14510,14510,ZCTA5 14510,4998,134
8600000US14511,14511,ZCTA5 14511,438,139
8600000US14512,14512,ZCTA5 14512,4606,232
8600000US14513,14513,ZCTA5 14513,14188,345
8600000US14514,14514,ZCTA5 14514,5724,459
8600000US14516,14516,ZCTA5 14516,2032,327
8600000US14517,14517,ZCTA5 14517,2880,169
8600000US14519,14519,ZCTA5 14519,11282,290
8600000US14521,14521,ZCTA5 14521,2820,335
8600000US14522,14522,ZCTA5 14522,9463,390
8600000US14525,14525,ZCTA5 14525,2893,274
8600000US14526,14526,ZCTA5 14526,19843,689
8600000US14527,14527,ZCTA5 14527,13505,472
8600000US14529,14529,ZCTA5 14529,94,62
8600000US14530,14530,ZCTA5 14530,5387,167
8600000US14532,14532,ZCTA5 14532,4175,410
8600000US14533,14533,ZCTA5 14533,2028,244
8600000US14534,14534,ZCTA5 14534,31995,820
8600000US14536,14536,ZCTA5 14536,595,115
8600000US14537,14537,ZCTA5 14537,228,129
8600000US14539,14539,ZCTA5 14539,190,86
8600000US14541,14541,ZCTA5 14541,4398,340
8600000US14542,14542,ZCTA5 14542,35,34
8600000US14543,14543,ZCTA5 14543,3254,235
8600000US14544,14544,ZCTA5 14544,2235,364
8600000US14545,14545,ZCTA5 14545,182,56
8600000US14546,14546,ZCTA5 14546,4641,338
8600000US14548,14548,ZCTA5 14548,4662,527
8600000US14549,14549,ZCTA5 14549,27,40
8600000US14550,14550,ZCTA5 14550,1535,233
8600000US14551,14551,ZCTA5 14551,5567,359
8600000US14555,14555,ZCTA5 14555,1327,218
8600000US14559,14559,ZCTA5 14559,17978,581
8600000US14560,14560,ZCTA5 14560,1621,278
8600000US14561,14561,ZCTA5 14561,3607,427
8600000US14564,14564,ZCTA5 14564,14185,224
8600000US14568,14568,ZCTA5 14568,6356,407
8600000US14569,14569,ZCTA5 14569,6126,197
8600000US14571,14571,ZCTA5 14571,1456,219
8600000US14572,14572,ZCTA5 14572,5489,334
8600000US14580,14580,ZCTA5 14580,49078,479
8600000US14585,14585,ZCTA5 14585,97,33
8600000US14586,14586,ZCTA5 14586,9827,620
8600000US14588,14588,ZCTA5 14588,614,221
8600000US14589,14589,ZCTA5 14589,7688,257
8600000US14590,14590,ZCTA5 14590,5490,377
8600000US14591,14591,ZCTA5 14591,1691,188
8600000US14592,14592,ZCTA5 14592,229,160
8600000US14604,14604,ZCTA5 14604,1446,244
8600000US14605,14605,ZCTA5 14605,13578,978
8600000US14606,14606,ZCTA5 14606,28872,1083
8600000US14607,14607,ZCTA5 14607,15540,825
8600000US14608,14608,ZCTA5 14608,12539,886
8600000US14609,14609,ZCTA5 14609,40509,1411
8600000US14610,14610,ZCTA5 14610,14213,753
8600000US14611,14611,ZCTA5 14611,17745,1355
8600000US14612,14612,ZCTA5 14612,36115,1042
8600000US14613,14613,ZCTA5 14613,13503,1020
8600000US14614,14614,ZCTA5 14614,1136,193
8600000US14615,14615,ZCTA5 14615,16317,1112
8600000US14616,14616,ZCTA5 14616,28534,1217
8600000US14617,14617,ZCTA5 14617,23283,625
8600000US14618,14618,ZCTA5 14618,22524,875
8600000US14619,14619,ZCTA5 14619,15674,875
8600000US14620,14620,ZCTA5 14620,26780,1095
8600000US14621,14621,ZCTA5 14621,33393,1484
8600000US14622,14622,ZCTA5 14622,11882,453
8600000US14623,14623,ZCTA5 14623,26047,993
8600000US14624,14624,ZCTA5 14624,36523,984
8600000US14625,14625,ZCTA5 14625,10493,485
8600000US14626,14626,ZCTA5 14626,28759,962
8600000US14627,14627,ZCTA5 14627,2888,408
8600000US14701,14701,ZCTA5 14701,40485,499
8600000US14706,14706,ZCTA5 14706,6233,355
8600000US14707,14707,ZCTA5 14707,278,156
8600000US14708,14708,ZCTA5 14708,267,111
8600000US14709,14709,ZCTA5 14709,1548,229
8600000US14710,14710,ZCTA5 14710,3491,272
8600000US14711,14711,ZCTA5 14711,1600,176
8600000US14712,14712,ZCTA5 14712,3568,230
8600000US14714,14714,ZCTA5 14714,551,151
8600000US14715,14715,ZCTA5 14715,2944,295
8600000US14716,14716,ZCTA5 14716,3230,228
8600000US14717,14717,ZCTA5 14717,701,146
8600000US14718,14718,ZCTA5 14718,2124,311
